chr	start	end	id	name	counts	tpm
chrX	70327254	70331958	ENSG00000147168.8	IL2RG	1	29.3596523079104
chrX	70338406	70362303	ENSG00000184634.11	MED12	1	5.77929465859357
chrX	70364681	70391051	ENSG00000196338.8	NLGN3	1	5.23730771544978
chrX	70435044	70445366	ENSG00000169562.9	GJB1	NA	NA
chrX	70459474	70474996	ENSG00000147130.10	ZMYM3	1	8.89755214897633
chrX	70503042	70521018	ENSG00000147140.11	NONO	1	7.68289966935974
chrX	70521584	70525221	ENSG00000147166.6	ITGB1BP2	NA	NA
chrX	70586114	70752224	ENSG00000147133.11	TAF1	5	4.15711891085457
chrX	70752933	70795747	ENSG00000147162.9	OGT	1	3.22576270510605
chrX	70798261	70833433	ENSG00000147174.7	ACRC	NA	NA
chrX	70835766	70838367	ENSG00000186810.7	CXCR3	NA	NA
chrX	71130938	71363424	ENSG00000204131.6	NHSL2	1	0.5940478328003
chrX	71346958	71351758	ENSG00000242732.3	RGAG4	1	28.7724592617522
chrX	71401203	71522776	ENSG00000102309.8	PIN4	1	1.13600720930149
chrX	71424510	71458897	ENSG00000186871.5	ERCC6L	NA	NA
chrX	71475529	71497150	ENSG00000198034.6	RPS4X	1	6.38766960161004
chrX	71521488	71527037	ENSG00000125931.6	CITED1	NA	NA
chrX	71549366	71792953	ENSG00000147099.15	HDAC8	1	0.566975267384592
chrX	71798664	71934167	ENSG00000067177.10	PHKA1	1	1.01922322351838
chrX	71996833	72068636	ENSG00000184911.10	DMRTC1B	1	1.92342665983887
chrX	72091859	72163653	ENSG00000159123.10	DMRTC1	1	1.92366777803731
chrX	72223352	72225551	ENSG00000184388.4	PABPC1L2B	1	62.8048223994591
chrX	72297115	72299351	ENSG00000186288.4	PABPC1L2A	1	61.7655654992892
chrX	72345876	72347919	ENSG00000204118.1	NAP1L6	NA	NA
chrX	72432135	72434684	ENSG00000186462.7	NAP1L2	5	270.905854171068
chrX	72667090	72675081	ENSG00000131264.3	CDX4	NA	NA
chrX	72783036	72906937	ENSG00000204116.7	CHIC1	1	1.11466254878016
chrX	73524025	73524868	ENSG00000187969.4	ZCCHC13	NA	NA
chrX	73641085	73753752	ENSG00000147100.5	SLC16A2	1	1.22580528865072
chrX	73805052	73834452	ENSG00000131263.8	RLIM	1	4.69754436926567
chrX	73952684	74145282	ENSG00000050030.9	KIAA2022	1	0.717078082100596
chrX	74273115	74376567	ENSG00000131269.11	ABCB7	1	1.3349940499595
chrX	74493920	74524435	ENSG00000094841.9	UPRT	1	4.52589888436541
chrX	74588262	74743337	ENSG00000102383.9	ZDHHC15	1	0.890587163994265
chrX	75002823	75005079	ENSG00000186675.5	MAGEE2	NA	NA
chrX	75392771	75398039	ENSG00000102390.6	PBDC1	3	78.649091376088
chrX	75648046	75651744	ENSG00000198934.3	MAGEE1	NA	NA
chrX	76709648	76712769	ENSG00000196468.5	FGF16	NA	NA
chrX	76760356	77041702	ENSG00000085224.16	ATRX	1	0.490882416868946
chrX	77081861	77151090	ENSG00000102158.15	MAGT1	33	65.8330691915462
chrX	77154935	77162870	ENSG00000131174.4	COX7B	6	104.429341743978
chrX	77166194	77305892	ENSG00000165240.13	ATP7A	1	0.988616905441814
chrX	77223458	77225135	ENSG00000226784.1	PGAM4	1	82.3540873323856
chrX	77320685	77384793	ENSG00000102144.9	PGK1	1	2.1542990649593
chrX	77385245	77395203	ENSG00000187325.4	TAF9B	2	27.7380607464171
chrX	77526961	77583048	ENSG00000173198.4	CYSLTR1	1	2.46238530241251
chrX	77911566	77914825	ENSG00000179300.3	ZCCHC5	NA	NA
chrX	78003206	78012591	ENSG00000147145.8	LPAR4	1	14.7158022862451
chrX	78200829	78217451	ENSG00000078589.8	P2RY10	4	33.2349427160175
chrX	78426469	78427726	ENSG00000147138.1	GPR174	NA	NA
chrX	78615881	78623164	ENSG00000078596.6	ITM2A	1	18.9630378218331
chrX	79270255	79287268	ENSG00000122145.10	TBX22	1	8.11778078271972
chrX	79591003	79700810	ENSG00000174016.7	FAM46D	1	1.25773224344906
chrX	79926353	80065187	ENSG00000165288.10	BRWD3	4	3.97907729969346
chrX	80369200	80457441	ENSG00000198157.6	HMGN5	1	1.56512057270895
chrX	80457442	80554046	ENSG00000131171.8	SH3BGRL	1	1.42962821887717
chrX	82763269	82764775	ENSG00000196767.4	POU3F4	NA	NA
chrX	83116154	83141705	ENSG00000183035.8	CYLC1	7	37.83627377382
chrX	83318984	83442933	ENSG00000072133.6	RPS6KA6	1	1.11423088896571
chrX	83572882	83757487	ENSG00000165259.9	HDX	1	0.748126022894345
chrX	84258832	84343069	ENSG00000155008.9	APOOL	NA	NA
chrX	84347293	84364054	ENSG00000184788.8	SATL1	1	8.23983082491561
chrX	84498997	84528368	ENSG00000147180.12	ZNF711	NA	NA
chrX	84532402	84634748	ENSG00000124429.13	POF1B	5	6.74710318216689
chrX	85116185	85302566	ENSG00000188419.9	CHM	3	2.22299168568272
chrX	85403462	86087607	ENSG00000126733.16	DACH2	1	0.201869200909764
chrX	86772752	86925050	ENSG00000102271.9	KLHL4	1	0.906826120214386
chrX	88002226	88009786	ENSG00000147183.5	CPXCR1	NA	NA
chrX	89176881	89177882	ENSG00000153779.8	TGIF2LX	NA	NA
chrX	90689594	90693583	ENSG00000174740.7	PABPC5	NA	NA
chrX	91034260	91878229	ENSG00000102290.17	PCDH11X	1	0.163640849908481
chrX	92925929	92928567	ENSG00000186310.9	NAP1L3	NA	NA
chrX	92929012	92967273	ENSG00000179083.5	FAM133A	1	3.60962349275792
chrX	95939662	96859996	ENSG00000147202.13	DIAPH2	1	0.150062699472594
chrX	96138907	96140446	ENSG00000204086.3	RPA4	1	89.7386643641394
chrX	99546642	99665271	ENSG00000165194.10	PCDH19	1	1.16419934802123
chrX	99839799	99854882	ENSG00000000005.5	TNMD	NA	NA
chrX	99883667	99894988	ENSG00000000003.10	TSPAN6	1	12.1992584097174
chrX	99899215	99926296	ENSG00000102359.5	SRPX2	NA	NA
chrX	99929488	99987110	ENSG00000102362.11	SYTL4	1	2.39678949804607
chrX	100075384	100095921	ENSG00000101811.9	CSTF2	19	127.771742935765
chrX	100098313	100129334	ENSG00000007952.13	NOX1	25.5	113.527900894184
chrX	100168431	100184422	ENSG00000182489.7	XKRX	NA	NA
chrX	100224697	100245818	ENSG00000174225.10	ARL13A	NA	NA
chrX	100264335	100307105	ENSG00000188917.10	TRMT2B	1	3.2290812358291
chrX	100333709	100351353	ENSG00000126950.7	TMEM35	3	23.4823970397434
chrX	100353178	100418670	ENSG00000102384.9	CENPI	1	2.10877365871268
chrX	100474758	100519486	ENSG00000102385.8	DRP2	2	6.17545181794002
chrX	100523241	100548059	ENSG00000102387.11	TAF7L	2	11.1296481953752
chrX	100600649	100604184	ENSG00000126953.5	TIMM8A	1	39.0686858433976
chrX	100604435	100641183	ENSG00000010671.11	BTK	1	3.75824002548195
chrX	100645812	100651105	ENSG00000241343.5	RPL36A	1	26.092538155377
chrX	100645999	100667285	ENSG00000257529.1	RPL36A-HNRNPH2	6	38.9291941528922
chrX	100652791	100662913	ENSG00000102393.5	GLA	NA	NA
chrX	100663283	100669121	ENSG00000126945.8	HNRNPH2	1	23.656698262489
chrX	100673275	100788446	ENSG00000196440.7	ARMCX4	1	1.19915433968977
chrX	100805514	100809683	ENSG00000126947.7	ARMCX1	NA	NA
chrX	100870110	100872991	ENSG00000198960.6	ARMCX6	1	47.9374538203438
chrX	100877787	100882833	ENSG00000102401.15	ARMCX3	NA	NA
chrX	100910267	100914876	ENSG00000184867.9	ARMCX2	NA	NA
chrX	101087085	101112549	ENSG00000126952.12	NXF5	1	5.42364924820965
chrX	101137262	101187004	ENSG00000166432.10	ZMAT1	1	2.77648274006696
chrX	101380660	101382683	ENSG00000184905.4	TCEAL2	NA	NA
chrX	101395448	101397942	ENSG00000204071.5	TCEAL6	NA	NA
chrX	101408680	101411029	ENSG00000184515.6	BEX5	1	58.7942973420224
chrX	101470280	101581634	ENSG00000185554.10	NXF2	1	1.24025903385968
chrX	101470280	101567445	ENSG00000215046.4	TCP11X1	1	1.42137399739012
chrX	101615316	101726732	ENSG00000185945.9	NXF2B	1	1.23956886314722
chrX	101629549	101726732	ENSG00000215029.4	TCP11X2	1	1.42111073393917
chrX	101768604	101771712	ENSG00000158164.6	TMSB15A	1	44.4362305200806
chrX	101854096	101859087	ENSG00000125962.10	ARMCX5	2	55.3427387122463
chrX	101906294	101914011	ENSG00000198932.8	GPRASP1	1	17.8965666005456
chrX	101967104	101973607	ENSG00000158301.14	GPRASP2	1	21.2375525844088
chrX	101975616	102008468	ENSG00000198908.7	BHLHB9	1	4.20393901304062
chrX	102192200	102193228	ENSG00000102128.6	RAB40AL	NA	NA
chrX	102317579	102319168	ENSG00000133169.5	BEX1	NA	NA
chrX	102330738	102348157	ENSG00000147206.12	NXF3	1	7.92857250453014
chrX	102470020	102472174	ENSG00000102409.9	BEX4	1	64.1169008618434
chrX	102507923	102510131	ENSG00000180964.12	TCEAL8	1	62.54882448207
chrX	102528619	102531800	ENSG00000204065.2	TCEAL5	NA	NA
chrX	102564274	102565974	ENSG00000133134.7	BEX2	1	81.2398849743592
chrX	102585124	102587254	ENSG00000182916.7	TCEAL7	NA	NA
chrX	102611373	102613397	ENSG00000185222.7	WBP5	NA	NA
chrX	102631268	102633005	ENSG00000166681.9	NGFRAP1	NA	NA
chrX	102754678	102774417	ENSG00000172476.3	RAB40A	NA	NA
chrX	102831159	102842657	ENSG00000133142.13	TCEAL4	1	12.011463250688
chrX	102862379	102884618	ENSG00000196507.6	TCEAL3	1	6.21016252782997
chrX	102883632	102885881	ENSG00000172465.9	TCEAL1	1	61.4085391091199
chrX	102930424	102943086	ENSG00000123562.12	MORF4L2	1	10.9072661867328
chrX	102962152	102983583	ENSG00000188828.7	GLRA4	1	6.4443005205735
chrX	102965837	102968956	ENSG00000179363.6	TMEM31	NA	NA
chrX	103028647	103047548	ENSG00000123560.9	PLP1	1	7.30690463236922
chrX	103077252	103087158	ENSG00000123570.3	RAB9B	1	13.9418336822543
chrX	103173479	103229570	ENSG00000158427.10	TMSB15B	1	2.46220970309694
chrX	103265719	103268259	ENSG00000123569.7	H2BFWT	NA	NA
chrX	103268269	103297021	ENSG00000101812.8	H2BFM	1	4.80341556957466
chrX	103343898	103401708	ENSG00000176274.6	SLC25A53	1	2.38899506065405
chrX	103356822	103360533	ENSG00000166707.6	ZCCHC18	1	37.215792092808
chrX	103411301	103440583	ENSG00000123575.8	FAM199X	1	4.71647443673283
chrX	103494719	103499614	ENSG00000123576.5	ESX1	NA	NA
chrX	103810996	105011822	ENSG00000189108.8	IL1RAPL2	1	0.115010671368217
chrX	104463611	104465358	ENSG00000133149.5	TEX13A	NA	NA
chrX	105066536	105202602	ENSG00000123572.12	NRK	1	1.01500598574523
chrX	105277197	105282729	ENSG00000123561.10	SERPINA7	NA	NA
chrX	105412298	105452949	ENSG00000157502.8	MUM1L1	1	3.39740238755284
chrX	105855160	105922672	ENSG00000147231.9	CXorf57	1	2.04567787143635
chrX	105937024	106040223	ENSG00000133135.9	RNF128	1	1.33826688685366
chrX	106045910	106119375	ENSG00000133138.15	TBC1D8B	1	1.87991294434643
chrX	106057101	106243474	ENSG00000133131.10	MORC4	2	1.48205807124863
chrX	106143293	106146565	ENSG00000147223.5	RIPPLY1	NA	NA
chrX	106143394	106174091	ENSG00000165376.6	CLDN2	NA	NA
chrX	106307650	106362057	ENSG00000089682.12	RBM41	1	2.53841977055178
chrX	106366657	106449670	ENSG00000198088.6	NUP62CL	1	1.66368887350669
chrX	106449862	106487473	ENSG00000080572.8	PIH1D3	NA	NA
chrX	106765680	106848481	ENSG00000147234.6	FRMPD3	1	1.66794850854954
chrX	106871737	106894256	ENSG00000147224.6	PRPS1	1	6.13294571057376
chrX	106956451	107020572	ENSG00000157514.12	TSC22D3	1	2.15386229872289
chrX	107020963	107037912	ENSG00000170935.5	NCBP2L	1	8.14843379883242
chrX	107068985	107170423	ENSG00000080561.9	MID2	NA	NA
chrX	107224094	107225600	ENSG00000170925.3	TEX13B	NA	NA
chrX	107288200	107322414	ENSG00000101842.9	VSIG1	NA	NA
chrX	107327437	107334848	ENSG00000101843.14	PSMD10	1	18.6355153766578
chrX	107334898	107397901	ENSG00000101844.13	ATG4A	1	2.19208298741981
chrX	107386780	107682727	ENSG00000197565.11	COL4A6	1	0.466663978538085
chrX	107683074	107940775	ENSG00000188153.8	COL4A5	1	0.53592265632035
chrX	107965300	107975917	ENSG00000260548.1	RP6-24A23.6	1	13.008175987229
chrX	107975712	107979651	ENSG00000133124.10	IRS4	NA	NA
chrX	108616135	108725301	ENSG00000101890.4	GUCY2F	1	1.26511738505039
chrX	108779010	108787919	ENSG00000101888.7	NXT2	1	15.5020546028073
chrX	108866929	108868393	ENSG00000176076.6	KCNE1L	NA	NA
chrX	108867473	108976632	ENSG00000068366.15	ACSL4	1	1.2651985127787
chrX	109245859	109425962	ENSG00000157600.7	TMEM164	1	0.766826784986428
chrX	109437414	109683461	ENSG00000101935.5	AMMECR1	1	0.561306597749254
chrX	109589700	109590201	ENSG00000133136.3	GNG5P2	NA	NA
chrX	109602044	109699562	ENSG00000243978.4	RGAG1	1	1.4162288444842
chrX	109917084	110039286	ENSG00000101938.10	CHRDL1	1	1.13015993565089
chrX	110187513	110470589	ENSG00000077264.10	PAK3	1	0.487882421881087
chrX	110488331	110513751	ENSG00000077274.7	CAPN6	NA	NA
chrX	110537007	110655603	ENSG00000077279.12	DCX	1	1.16452329299817
chrX	110909043	111003877	ENSG00000101901.6	ALG13	1	1.45631107468219
chrX	111017543	111326004	ENSG00000072315.3	TRPC5	1	0.447731818467847
chrX	111697727	111700473	ENSG00000187823.2	ZCCHC16	NA	NA
chrX	111873876	111923375	ENSG00000182508.9	LHFPL1	7	19.5307911512328
chrX	112017731	112084043	ENSG00000126016.9	AMOT	1	2.08269701496578
chrX	113818551	114144624	ENSG00000147246.5	HTR2C	1	0.42354872821856
chrX	114238538	114254540	ENSG00000123496.3	IL13RA2	NA	NA
chrX	114345185	114468635	ENSG00000130224.10	LRCH2	3	3.35620423952395
chrX	114423963	114427431	ENSG00000175718.8	RBMXL3	NA	NA
chrX	114524293	114542121	ENSG00000102021.6	LUZP4	1	7.74667963071632
chrX	114795501	114885181	ENSG00000102024.13	PLS3	1	1.54000674014731
chrX	114952650	114953669	ENSG00000228532.2	RP1-241P17.4	NA	NA
chrX	115301975	115306225	ENSG00000180772.6	AGTR2	NA	NA
chrX	115567790	115592625	ENSG00000087916.7	SLC6A14	NA	NA
chrX	115592849	115594164	ENSG00000204019.4	CXorf61	NA	NA
chrX	117031776	117251303	ENSG00000003096.9	KLHL13	1	0.629115345522011
chrX	117480036	117583924	ENSG00000131725.9	WDR44	10	13.2939131041516
chrX	117629861	117820126	ENSG00000147251.11	DOCK11	1	0.725870782626393
chrX	117861535	117928502	ENSG00000131724.6	IL13RA1	1	2.06232628692357
chrX	117957753	117960931	ENSG00000174460.3	ZCCHC12	2	86.9149178454441
chrX	118108581	118152318	ENSG00000175556.12	LONRF3	5	15.7884405030535
chrX	118212598	118284542	ENSG00000250423.2	KIAA1210	1	1.91965701735253
chrX	118370216	118378429	ENSG00000101856.8	PGRMC1	3	50.4472681564875
chrX	118533023	118588441	ENSG00000077713.14	SLC25A43	10.5	26.1671649426596
chrX	118602363	118605282	ENSG00000005022.5	SLC25A5	1	47.3133965249779
chrX	118672112	118699397	ENSG00000018610.9	CXorf56	1	5.06167507628406
chrX	118708501	118718381	ENSG00000077721.11	UBE2A	2	27.9570454365204
chrX	118722300	118739858	ENSG00000186416.8	NKRF	NA	NA
chrX	118749687	118827333	ENSG00000125354.18	SEPT6	1	1.77868537279977
chrX	118892576	118894164	ENSG00000187808.3	SOWAHD	NA	NA
chrX	118920467	118925606	ENSG00000198918.7	RPL39	19	510.614571837284
chrX	118967985	118986961	ENSG00000125351.6	UPF3B	NA	NA
chrX	119004497	119005791	ENSG00000125352.4	RNF113A	1	106.729369749931
chrX	119005450	119010625	ENSG00000125356.6	NDUFA1	1	26.6874984456832
chrX	119029800	119054679	ENSG00000186471.8	AKAP14	20	111.023597778376
chrX	119059014	119077735	ENSG00000101882.5	NKAP	NA	NA
chrX	119205848	119211707	ENSG00000203989.2	RHOXF2B	1	23.5719072292901
chrX	119243011	119249847	ENSG00000101883.4	RHOXF1	1	20.2030141100659
chrX	119292467	119297945	ENSG00000131721.4	RHOXF2	1	25.2113553224554
chrX	119384607	119392253	ENSG00000177485.6	ZBTB33	1	18.0627523484712
chrX	119392505	119445411	ENSG00000125355.11	TMEM255A	1	2.61043746373588
chrX	119495967	119516226	ENSG00000101892.7	ATP1B4	1	6.817108665601
chrX	119561682	119603220	ENSG00000005893.11	LAMP2	NA	NA
chrX	119658464	119709649	ENSG00000158290.12	CUL4B	1	2.6982085465744
chrX	119727865	119754929	ENSG00000232119.3	MCTS1	1	5.10300785014819
chrX	119759648	119764005	ENSG00000171155.7	C1GALT1C1	1	31.6979124297477
chrX	120006457	120009779	ENSG00000236446.2	CT47B1	NA	NA
chrX	120011344	120066151	ENSG00000226685.2	CT47A12	NA	NA
chrX	120067700	120071012	ENSG00000226929.2	CT47A11	NA	NA
chrX	120072561	120075873	ENSG00000224089.2	CT47A10	NA	NA
chrX	120077421	120080733	ENSG00000226600.2	CT47A9	NA	NA
chrX	120082282	120085594	ENSG00000230347.2	CT47A8	NA	NA
chrX	120087142	120090454	ENSG00000228517.2	CT47A7	NA	NA
chrX	120092019	120100198	ENSG00000237957.3	CT47A5	NA	NA
chrX	120092025	120095337	ENSG00000226023.2	CT47A6	NA	NA
chrX	120101746	120105058	ENSG00000230594.2	CT47A4	NA	NA
chrX	120106606	120109918	ENSG00000236126.2	CT47A3	NA	NA
chrX	120111460	120119642	ENSG00000236371.3	CT47A1	NA	NA
chrX	120111466	120114778	ENSG00000242362.1	CT47A2	NA	NA
chrX	120181462	120183794	ENSG00000182890.3	GLUD2	NA	NA
chrX	122318006	122624766	ENSG00000125675.13	GRIA3	1	0.450214514462155
chrX	122734412	122866906	ENSG00000125676.15	THOC2	3	3.1271107625193
chrX	122993574	123047829	ENSG00000101966.8	XIAP	1	2.54553136957719
chrX	123094062	123556514	ENSG00000101972.14	STAG2	1	0.298642463339786
chrX	123480194	123507005	ENSG00000183918.10	SH2D1A	2	10.3023240055508
chrX	123509753	124097666	ENSG00000009694.9	TENM1	1	0.234911975847465
chrX	125298337	125300080	ENSG00000198354.4	DCAF12L2	NA	NA
chrX	125683369	125686834	ENSG00000198889.3	DCAF12L1	NA	NA
chrX	125953747	125955769	ENSG00000183631.4	CXorf64	6	409.815443490833
chrX	127184943	127186382	ENSG00000123165.7	ACTRT1	NA	NA
chrX	128580480	128657477	ENSG00000102038.11	SMARCA1	3	5.38103320089396
chrX	128673826	128726538	ENSG00000122126.11	OCRL	2	5.24008971226326
chrX	128779240	128788933	ENSG00000171388.9	APLN	1	14.2482001915207
chrX	128872950	128903514	ENSG00000122121.6	XPNPEP2	2	9.03728598720132
chrX	128913955	128929177	ENSG00000122122.9	SASH3	1	9.07290792644926
chrX	128937264	128977885	ENSG00000188706.8	ZDHHC9	2	6.79982297119276
chrX	129040097	129063737	ENSG00000156697.8	UTP14A	1	5.84212370796999
chrX	129115083	129192058	ENSG00000085185.11	BCORL1	1	1.79419037942722
chrX	129198849	129244691	ENSG00000102034.12	ELF4	1	3.01269151556238
chrX	129263337	129299861	ENSG00000156709.9	AIFM1	1	3.78128913745511
chrX	129305623	129318844	ENSG00000134594.4	RAB33A	1	10.4460936734294
chrX	129336685	129402873	ENSG00000056277.11	ZNF280C	1	2.08659884656449
chrX	129473874	129507335	ENSG00000102078.11	SLC25A14	12	49.5291131011305
chrX	129518319	129519511	ENSG00000147262.2	GPR119	NA	NA
chrX	129535943	129547317	ENSG00000134597.9	RBMX2	2	24.2848258231775
chrX	129757350	130037208	ENSG00000165675.12	ENOX2	1	0.49349242993379
chrX	130192216	130223857	ENSG00000147256.6	ARHGAP36	1	4.36483690327141
chrX	130407480	130533677	ENSG00000147255.13	IGSF1	4	4.37753051043719
chrX	130677950	130679030	ENSG00000171054.6	OR13H1	NA	NA
chrX	131157293	131209971	ENSG00000134602.11	MST4	1	2.62173591359601
chrX	131211021	131262048	ENSG00000165694.5	FRMD7	NA	NA
chrX	131337053	131353471	ENSG00000123728.5	RAP2C	1	8.41197493339083
chrX	131503345	131623996	ENSG00000076770.10	MBNL3	1	1.14468843570638
chrX	131760044	132095423	ENSG00000171004.13	HS6ST2	1	0.411796219967293
chrX	132158659	132231137	ENSG00000134588.8	USP26	NA	NA
chrX	132350697	132352376	ENSG00000183434.9	TFDP3	NA	NA
chrX	132434131	132549518	ENSG00000076716.7	GPC4	1	1.1969095691578
chrX	132669773	133119922	ENSG00000147257.9	GPC3	1	0.306804645698226
chrX	133371077	133380237	ENSG00000203952.5	CCDC160	NA	NA
chrX	133507283	133562820	ENSG00000156531.12	PHF6	1	2.48677106175001
chrX	133594183	133654543	ENSG00000165704.10	HPRT1	1	2.28806833095445
chrX	133699868	133898352	ENSG00000170965.5	PLAC1	1	0.695813286997494
chrX	133903596	133931262	ENSG00000156504.12	FAM122B	1	4.99196864224719
chrX	133930819	133988640	ENSG00000156500.10	FAM122C	NA	NA
chrX	134021656	134049297	ENSG00000101928.8	MOSPD1	1	4.99648364590321
chrX	134124968	134126501	ENSG00000184785.4	SMIM10	NA	NA
chrX	134154543	134156559	ENSG00000212747.3	FAM127C	NA	NA
chrX	134166333	134167576	ENSG00000134590.9	FAM127A	NA	NA
chrX	134184962	134186226	ENSG00000203950.6	FAM127B	1	109.262503525641
chrX	134290461	134305322	ENSG00000169551.8	CXorf48	NA	NA
chrX	134382867	134478012	ENSG00000186376.10	ZNF75D	1	1.4515508377362
chrX	134478721	134497077	ENSG00000173275.8	ZNF449	1	7.52385075487092
chrX	134654584	134716435	ENSG00000165359.10	DDX26B	1	2.23291142352445
chrX	134847185	134857354	ENSG00000232478.4	CT45A1	NA	NA
chrX	134866214	134874614	ENSG00000242185.3	CT45A2	NA	NA
chrX	134883488	134891885	ENSG00000232417.5	CT45A3	NA	NA
chrX	134928331	134953994	ENSG00000228836.4	CT45A4	NA	NA
chrX	134945598	134953994	ENSG00000242284.3	CT45A5	NA	NA
chrX	134962849	134971244	ENSG00000226907.4	CT45A6	NA	NA
chrX	134971374	134995220	ENSG00000181433.5	SAGE1	NA	NA
chrX	135044229	135056222	ENSG00000169446.4	MMGT1	1	11.5157011970658
chrX	135067598	135129423	ENSG00000198689.5	SLC9A6	2	4.4677009124597
chrX	135229559	135293518	ENSG00000022267.12	FHL1	6	12.9559065454192
chrX	135295381	135338641	ENSG00000129680.11	MAP7D3	1	3.19250588202521
chrX	135383122	135519215	ENSG00000156920.6	GPR112	1	1.01480461490606
chrX	135570046	135575939	ENSG00000102239.4	BRS3	1	23.435907764536
chrX	135579238	135594505	ENSG00000102241.7	HTATSF1	1	9.04616522279495
chrX	135614311	135638966	ENSG00000102243.8	VGLL1	1	5.6016144577737
chrX	135730352	135742549	ENSG00000102245.3	CD40LG	2	22.6461924172191
chrX	135747706	135864247	ENSG00000129675.11	ARHGEF6	1	1.18505765744597
chrX	135930163	135962923	ENSG00000147274.10	RBMX	5	21.0787247338844
chrX	136112307	136113833	ENSG00000165370.1	GPR101	NA	NA
chrX	136648301	136659850	ENSG00000156925.7	ZIC3	1	11.9584210283497
chrX	137713735	138304939	ENSG00000129682.9	FGF13	1	0.233604313327397
chrX	138612917	138645617	ENSG00000101981.6	F9	NA	NA
chrX	138663929	138790386	ENSG00000101977.15	MCF2	1	1.09213253877927
chrX	138808505	139027435	ENSG00000101974.10	ATP11C	1	0.630830879534146
chrX	139037884	139047679	ENSG00000203933.2	CXorf66	NA	NA
chrX	139585152	139587225	ENSG00000134595.6	SOX3	NA	NA
chrX	139791932	139854844	ENSG00000203930.6	LINC00632	1	2.19525375852636
chrX	139865425	139866723	ENSG00000184258.5	CDR1	NA	NA
chrX	140084756	140085871	ENSG00000227234.1	SPANXB2	NA	NA
chrX	140096761	140097876	ENSG00000235604.1	SPANXB1	NA	NA
chrX	140269934	140271310	ENSG00000182195.6	LDOC1	NA	NA
chrX	140335596	140336629	ENSG00000198573.6	SPANXC	NA	NA
chrX	140671796	140673133	ENSG00000198021.5	SPANXA1	NA	NA
chrX	140677562	140678899	ENSG00000203926.4	SPANXA2	NA	NA
chrX	140785568	140786896	ENSG00000196406.4	SPANXD	NA	NA
chrX	140926102	140985618	ENSG00000165509.9	MAGEC3	NA	NA
chrX	140991680	140997174	ENSG00000155495.8	MAGEC1	NA	NA
chrX	141290131	141293076	ENSG00000046774.9	MAGEC2	NA	NA
chrX	142113704	142122488	ENSG00000189326.4	SPANXN4	NA	NA
chrX	142596564	142605303	ENSG00000189252.4	SPANXN3	2	31.6072329686258
chrX	142710596	142723596	ENSG00000179542.11	SLITRK4	1	10.6236772658777
chrX	142795055	142804516	ENSG00000203924.2	SPANXN2	2	29.1951811555672
chrX	142967173	142968355	ENSG00000102069.3	UBE2NL	NA	NA
chrX	144328348	144337632	ENSG00000203923.4	SPANXN1	2	29.7517889824237
chrX	144899350	144907360	ENSG00000185985.7	SLITRK2	NA	NA
chrX	144908928	144911368	ENSG00000221870.2	TMEM257	NA	NA
chrX	146993469	147032645	ENSG00000102081.9	FMR1	1	3.52531663407215
