chr	start	end	id	name	counts	rpkm
chr17	15339332	15406922	ENSG00000239704.6	CDRT4	1.5	0.00174626896687516
chr17	15339338	15466875	ENSG00000259024.2	TVP23C-CDRT4	1	0.000616972954102689
chr17	15341205	15466909	ENSG00000175106.12	TVP23C	1	0.000625969576524173
chr17	15468797	15469590	ENSG00000181464.2	CDRT1	NA	NA
chr17	15468798	15522826	ENSG00000241322.4	CDRT1	NA	NA
chr17	15474805	15554967	ENSG00000251537.4	RP11-385D13.1	1	0.00098159825911772
chr17	15531274	15587625	ENSG00000221926.7	TRIM16	1	0.00139637059941074
chr17	15602891	15640874	ENSG00000187607.11	ZNF286A	1	0.00207163414283744
chr17	15603006	15648092	ENSG00000255104.3	ZNF286A	1	0.00174526193601993
chr17	15635561	15649476	ENSG00000214946.9	TBC1D26	1	0.00565482426499423
chr17	15848231	15879060	ENSG00000170425.3	ADORA2B	1	0.00255236561832673
chr17	15879874	15903031	ENSG00000214941.3	ZSWIM7	NA	NA
chr17	15902694	15948329	ENSG00000011295.11	TTC19	1	0.00172426601615853
chr17	15932471	16121499	ENSG00000141027.16	NCOR1	1	0.000416271026765319
chr17	15943505	15943994	ENSG00000227782.1	AC002553.1	19	3.05736342188241
chr17	16120505	16252115	ENSG00000108474.12	PIGL	1	0.000597879185832343
chr17	16245848	16256970	ENSG00000166582.5	CENPV	1.5	0.0106123286703014
chr17	16284112	16286059	ENSG00000170315.9	UBB	1	0.0404144220068796
chr17	16318856	16340317	ENSG00000187688.10	TRPV2	1	0.00366650573819462
chr17	16344891	16395467	ENSG00000181350.7	FAM211A	1	0.00155581460865617
chr17	16454701	16472520	ENSG00000141040.10	ZNF287	1	0.00441589761756522
chr17	16524051	16557170	ENSG00000197566.5	ZNF624	1	0.00237588331916406
chr17	16592851	16707767	ENSG00000170160.12	CCDC144A	1	0.000684733889514033
chr17	16593575	16707767	ENSG00000266302.1	RP11-219A15.1	1	0.000689075238610364
chr17	16832849	16875432	ENSG00000240505.4	TNFRSF13B	1	0.00184784725471185
chr17	16945859	17120993	ENSG00000133030.15	MPRIP	1	0.000449295280456077
chr17	17104309	17109629	ENSG00000179598.5	PLD6	1	0.014790766851014
chr17	17105963	17140499	ENSG00000264187.1	RP11-45M22.4	1	0.00227840165761509
chr17	17115526	17140502	ENSG00000154803.8	FLCN	1	0.00315049966557474
chr17	17150141	17184607	ENSG00000141030.8	COPS3	NA	NA
chr17	17206649	17250977	ENSG00000205309.9	NT5M	1	0.00177510556865626
chr17	17380300	17396540	ENSG00000141026.4	MED9	NA	NA
chr17	17397751	17399709	ENSG00000108551.4	RASD1	1	0.0401873746922342
chr17	17408877	17495022	ENSG00000133027.13	PEMT	1	0.000913423642084795
chr17	17584787	17714767	ENSG00000108557.13	RAI1	1	0.000605376824491419
chr17	17713713	17740325	ENSG00000072310.12	SREBF1	1	0.002956819466684
chr17	17746828	17875736	ENSG00000175662.13	TOM1L2	1	0.000610411143198208
chr17	17876127	17920203	ENSG00000171962.13	LRRC48	1	0.00178525455230499
chr17	17880723	17942523	ENSG00000171953.11	ATPAF2	1	0.00127325047973131
chr17	17942606	17971718	ENSG00000141034.5	GID4	1	0.00270290188401328
chr17	17991200	18011285	ENSG00000108591.5	DRG2	1	0.00391769378378863
chr17	18012020	18083116	ENSG00000091536.12	MYO15A	3	0.00332030830063835
chr17	18086392	18113268	ENSG00000091542.8	ALKBH5	1	0.00292777495339316
chr17	18128901	18148189	ENSG00000131899.6	LLGL1	1	0.00407957692074837
chr17	18148150	18162230	ENSG00000177731.11	FLII	1	0.00558855679313882
chr17	18163848	18169866	ENSG00000177427.8	MIEF2	1	0.0130752541786964
chr17	18174742	18218321	ENSG00000177302.10	TOP3A	NA	NA
chr17	18218624	18226517	ENSG00000176994.9	SMCR8	1	0.00996919797889201
chr17	18231187	18266856	ENSG00000176974.13	SHMT1	1	0.00220602987600983
chr17	18280976	18292961	ENSG00000214860.4	EVPLL	NA	NA
chr17	18380051	18398259	ENSG00000171916.12	LGALS9C	2	0.00864311068183157
chr17	18427880	18430160	ENSG00000213077.5	FAM106A	NA	NA
chr17	18538319	18565263	ENSG00000189375.6	TBC1D28	1	0.00292038597266162
chr17	18561742	18585575	ENSG00000249459.4	ZNF286B	1	0.00330159357392668
chr17	18601311	18639431	ENSG00000108448.16	TRIM16L	1	0.00206418886797992
chr17	18647326	18682662	ENSG00000171931.8	FBXW10	1	0.00222681909801321
chr17	18684308	18710027	ENSG00000171928.9	TVP23B	1	0.00305948441414498
chr17	18743398	18834581	ENSG00000141127.10	PRPSAP2	1	0.000862955590925881
chr17	18853658	18925908	ENSG00000154025.11	SLC5A10	1	0.00108909175982553
chr17	18872102	18908117	ENSG00000188522.10	FAM83G	1	0.00218483630841024
chr17	18923986	18950950	ENSG00000154016.9	GRAP	1	0.00291821983561024
chr17	18996287	19000150	ENSG00000228157.2	AC007952.5	1	0.0203693708639386
chr17	19030782	19062489	ENSG00000189152.6	GRAPL	1	0.00248168794422035
chr17	19041448	19041895	ENSG00000214844.3	AC007952.1	1	0.176033287801778
chr17	19059040	19062424	ENSG00000197665.5	AC007952.6	1	0.0232526240092774
chr17	19118928	19240028	ENSG00000072134.11	EPN2	1	0.000649767792298882
chr17	19122674	19125839	ENSG00000230493.2	AC106017.1	1	0.0248615733483079
chr17	19240867	19281495	ENSG00000108641.10	B9D1	1	0.00193676478407489
chr17	19281034	19286857	ENSG00000166484.15	MAPK7	1	0.0135131168894719
chr17	19286755	19290553	ENSG00000166482.7	MFAP4	NA	NA
chr17	19314438	19320589	ENSG00000128482.11	RNF112	NA	NA
chr17	19398698	19482347	ENSG00000142494.9	SLC47A1	1	0.000940679262721547
chr17	19551449	19580911	ENSG00000072210.14	ALDH3A2	1	0.00267079219494246
chr17	19581601	19622292	ENSG00000180638.13	SLC47A2	NA	NA
chr17	19641297	19652256	ENSG00000108602.13	ALDH3A1	2	0.014360229883638
chr17	19674142	19771249	ENSG00000083290.15	ULK2	19.5	0.0158010663816635
chr17	19807615	19881656	ENSG00000108599.10	AKAP10	1	0.00106274739195033
chr17	19912657	20222339	ENSG00000128487.12	SPECC1	1	0.000254089290457291
chr17	20352708	20370852	ENSG00000170298.11	LGALS9B	2	0.00867359784473045
chr17	20483037	20484224	ENSG00000214819.1	CDRT15L2	NA	NA
chr17	20739760	20799453	ENSG00000205212.3	CCDC144NL	2	0.00263638549402425
chr17	20902910	20947073	ENSG00000124422.7	USP22	1	0.00178173764570782
chr17	21026677	21096578	ENSG00000109016.13	DHRS7B	1	0.00112569032842727
chr17	21100593	21117937	ENSG00000178307.5	TMEM11	2	0.00907367154605566
chr17	21142183	21156722	ENSG00000154035.6	C17orf103	1	0.00541212460605232
chr17	21187984	21218552	ENSG00000034152.14	MAP2K3	1	0.00257415858569074
chr17	21279509	21323179	ENSG00000184185.5	KCNJ12	1	0.00180185206428657
chr17	21428051	21477722	ENSG00000212719.6	C17orf51	1	0.00158416137479404
chr17	21729601	21731762	ENSG00000263563.1	UBBP4	NA	NA
chr17	22022437	22023991	ENSG00000256618.1	MTRNR2L1	10	0.506350576881561
chr17	25621102	25640657	ENSG00000109046.10	WSB1	2	0.00804775041139296
chr17	25783670	25953461	ENSG00000141068.9	KSR1	1	0.000463433748828823
chr17	25950390	25967803	ENSG00000266728.1	AC015688.3	1	0.00451885830399096
chr17	25956824	25976586	ENSG00000168961.12	LGALS9	1	0.00398172652805357
chr17	26083792	26127525	ENSG00000007171.12	NOS2	NA	NA
chr17	26125832	26220391	ENSG00000266202.1	RP1-66C13.4	NA	NA
chr17	26205340	26221778	ENSG00000232859.5	LYRM9	NA	NA
chr17	26368763	26523407	ENSG00000087095.8	NLK	2	0.00101765189270059
chr17	26638667	26642323	ENSG00000268206.1	AC061975.10	NA	NA
chr17	26646121	26655707	ENSG00000109084.9	TMEM97	1	0.00820852072265749
chr17	26655352	26662515	ENSG00000109083.9	IFT20	6	0.0659111095748105
chr17	26662628	26674035	ENSG00000109079.5	TNFAIP1	1	0.00689812217475188
chr17	26673659	26684545	ENSG00000004142.7	POLDIP2	NA	NA
chr17	26684604	26708716	ENSG00000244045.6	TMEM199	1	0.00326339082811026
chr17	26691290	26700110	ENSG00000109072.9	VTN	1	0.00892141492600846
chr17	26691310	26695033	ENSG00000273171.1	CTB-96E2.2	1	0.0211353423710434
chr17	26691378	26728065	ENSG00000004139.9	SARM1	1	0.0021448164103741
chr17	26721661	26734215	ENSG00000076351.8	SLC46A1	NA	NA
chr17	26782770	26941215	ENSG00000258472.4	RP11-192H23.4	1	0.00049661951874401
chr17	26800311	26824799	ENSG00000007216.10	SLC13A2	3	0.00963984967911564
chr17	26833261	26865914	ENSG00000109101.3	FOXN1	1	0.0024097902075581
chr17	26873725	26879686	ENSG00000109103.7	UNC119	1	0.0132002817727554
chr17	26880401	26898890	ENSG00000087111.16	PIGS	1	0.00425587536629318
chr17	26900133	26904282	ENSG00000109107.9	ALDOC	1	0.018965263834031
chr17	26904588	26926297	ENSG00000076382.12	SPAG5	2	0.00724924037471967
chr17	26934982	26941218	ENSG00000167524.10	SGK494	NA	NA
chr17	26941458	26972472	ENSG00000007202.10	KIAA0100	1	0.00253714063479057
chr17	26975374	26989207	ENSG00000132581.5	SDF2	1	0.00568834523584144
chr17	26989109	27029697	ENSG00000109111.10	SUPT6H	1	0.00193867349086909
chr17	27030215	27038872	ENSG00000167525.9	PROCA1	1	0.00908939351361842
chr17	27041299	27045447	ENSG00000109113.13	RAB34	1	0.0189698359805677
chr17	27046411	27051377	ENSG00000198242.9	RPL23A	33	0.522889051221108
chr17	27051366	27054953	ENSG00000160606.6	TLCD1	1	0.0219366823661541
chr17	27052915	27070473	ENSG00000160602.9	NEK8	1	0.00448154001864647
chr17	27071002	27077974	ENSG00000076604.10	TRAF4	1	0.0112861273160348
chr17	27082996	27182250	ENSG00000173065.9	FAM222B	1	0.000792782957335671
chr17	27181956	27188085	ENSG00000132591.7	ERAL1	1	0.0128384531974865
chr17	27206353	27224697	ENSG00000132589.11	FLOT2	1	0.0042895158987895
chr17	27224799	27230089	ENSG00000167536.9	DHRS13	NA	NA
chr17	27232268	27278789	ENSG00000109118.9	PHF12	1	0.00169142708986038
chr17	27277531	27384234	ENSG00000179761.7	PIPOX	1	0.000737438306771081
chr17	27281919	27333458	ENSG00000063015.15	SEZ6	1	0.00152674440030646
chr17	27400528	27507430	ENSG00000196535.10	MYO18A	1	0.00073606555207007
chr17	27400537	27418537	ENSG00000221995.4	TIAF1	NA	NA
chr17	27573881	27581512	ENSG00000108255.3	CRYBA1	NA	NA
chr17	27582854	27621136	ENSG00000108256.4	NUFIP2	3	0.00616636118651544
chr17	27717482	27878922	ENSG00000160551.5	TAOK1	1	0.00048740634072965
chr17	27887565	27894155	ENSG00000168792.4	ABHD15	1	0.0119403459252496
chr17	27893070	27900175	ENSG00000167543.11	TP53I13	4	0.0442994396325938
chr17	27900487	27921072	ENSG00000108262.11	GIT1	1	0.00382253483834805
chr17	27916787	27941779	ENSG00000198720.8	ANKRD13B	1	0.0031484827003599
chr17	27941774	27949925	ENSG00000167549.14	CORO6	7	0.0675755315337704
chr17	27952956	28257294	ENSG00000141298.13	SSH2	1	0.000258550952057892
chr17	28256218	28435470	ENSG00000176927.10	EFCAB5	1	0.000438973510183399
chr17	28442539	28513493	ENSG00000126653.11	NSRP1	1	0.00110898440746673
chr17	28521337	28563020	ENSG00000108576.5	SLC6A4	4	0.00755098046180886
chr17	28575218	28619074	ENSG00000108578.10	BLMH	2	0.00358842026848753
chr17	28643351	28661077	ENSG00000182271.8	TMIGD1	NA	NA
chr17	28705923	28797007	ENSG00000108582.7	CPD	1	0.000863893544940875
chr17	28804380	28854610	ENSG00000108587.10	GOSR1	1	0.00156653154782788
chr17	28884130	28890511	ENSG00000266733.1	TBC1D29	NA	NA
chr17	29096406	29151794	ENSG00000176390.10	CRLF3	1	0.00142064850955793
chr17	29158988	29222887	ENSG00000176208.4	ATAD5	1	0.00123142583839175
chr17	29224354	29233838	ENSG00000172171.6	TEFM	1	0.00829680299951441
chr17	29233362	29286340	ENSG00000184060.6	ADAP2	1	0.00148527463564866
chr17	29295803	29326929	ENSG00000181481.9	RNF135	1	0.00252801129754529
chr17	29421945	29709134	ENSG00000196712.12	NF1	1	0.00027398988000026
chr17	29599031	29624557	ENSG00000126861.4	OMG	NA	NA
chr17	29630784	29641130	ENSG00000185862.5	EVI2B	1	0.00760553640512224
chr17	29632231	29645849	ENSG00000265118.1	CTD-2370N5.3	1	0.0057781524194004
chr17	29644578	29648902	ENSG00000126860.7	EVI2A	1	0.018197705746391
chr17	29718642	29865236	ENSG00000131242.11	RAB11FIP4	1	0.000536767395987521
chr17	29898161	29902678	ENSG00000228768.1	AC003101.1	4735	82.4844753443466
chr17	30178883	30186356	ENSG00000172301.6	COPRS	NA	NA
chr17	30187923	30228784	ENSG00000108651.5	UTP6	1	0.00192572084989096
chr17	30264037	30328064	ENSG00000178691.6	SUZ12	1	0.00122896402529237
chr17	30334891	30380523	ENSG00000185158.8	LRRC37B	1	0.00172437937516205
chr17	30468245	30470154	ENSG00000214708.4	AC090616.2	1	0.0412188997629097
chr17	30469473	30580393	ENSG00000126858.12	RHOT1	1	0.000709402088418632
chr17	30506379	30506885	ENSG00000269402.1	AC116407.2	NA	NA
chr17	30593195	30651680	ENSG00000141314.8	RHBDL3	2	0.00269083969042984
chr17	30651584	30677042	ENSG00000108666.5	C17orf75	1	0.00309085079925346
chr17	30677136	30708905	ENSG00000010244.12	ZNF207	1	0.00247684471174398
chr17	30771279	30810336	ENSG00000108671.5	PSMD11	1	0.00201466778419732
chr17	30813637	30818274	ENSG00000176749.4	CDK5R1	1	0.0169693507973678
chr17	30819540	31204195	ENSG00000176658.12	MYO1D	1	0.000204564816907085
chr17	31254928	31272124	ENSG00000006042.7	TMEM98	1	0.00457588274292828
chr17	31297394	31324895	ENSG00000141316.8	SPACA3	1	0.00286123703310406
chr17	31340105	32501983	ENSG00000108684.10	ASIC2	1	6.77238743201908e-05
chr17	32581900	32582306	ENSG00000268024.1	AC005549.3	NA	NA
chr17	32582304	32584222	ENSG00000108691.5	CCL2	NA	NA
chr17	32597240	32599261	ENSG00000108688.7	CCL7	NA	NA
chr17	32612687	32615353	ENSG00000172156.3	CCL11	NA	NA
chr17	32646055	32648421	ENSG00000108700.4	CCL8	NA	NA
chr17	32683471	32685629	ENSG00000181374.3	CCL13	NA	NA
chr17	32687347	32690250	ENSG00000108702.3	CCL1	NA	NA
chr17	32901142	32906388	ENSG00000197322.1	C17orf102	NA	NA
chr17	32907768	32966337	ENSG00000181291.5	TMEM132E	1	0.001343490236258
chr17	33254878	33308097	ENSG00000132141.9	CCT6B	1	0.00147854863201854
chr17	33288549	33290205	ENSG00000198783.4	ZNF830	NA	NA
chr17	33307513	33332083	ENSG00000005156.7	LIG3	1	0.00320255920420817
chr17	33333009	33416338	ENSG00000092871.12	RFFL	1	0.000944291658935
chr17	33338368	33448512	ENSG00000267618.1	RAD51L3-RFFL	1	0.00071440005490444
chr17	33426811	33448541	ENSG00000185379.16	RAD51D	NA	NA
chr17	33448598	33457751	ENSG00000073598.5	FNDC8	1	0.00859684034167974
chr17	33455772	33469334	ENSG00000073536.13	NLE1	1	0.0058020114767287
chr17	33474836	33516364	ENSG00000141161.7	UNC45B	224	0.424433178602784
chr17	33519539	33521412	ENSG00000164729.6	SLC35G3	NA	NA
chr17	33570055	33600674	ENSG00000166750.5	SLFN5	1	0.00256987098361784
chr17	33677324	33700720	ENSG00000172716.12	SLFN11	1	0.00336326208101362
chr17	33738079	33760302	ENSG00000172123.8	SLFN12	1	0.00354078565663478
chr17	33762115	33775856	ENSG00000154760.9	SLFN13	1	0.00572643036514043
chr17	33791268	33864880	ENSG00000205045.4	SLFN12L	1	0.00106894092875339
chr17	33875144	33885117	ENSG00000236320.3	SLFN14	3	0.0236699728208346
chr17	33901814	33905882	ENSG00000108733.5	PEX12	NA	NA
chr17	33905065	34053436	ENSG00000006125.12	AP2B1	1	0.000530338675667042
chr17	34058668	34070540	ENSG00000141150.3	RASL10B	3	0.0198838139270708
chr17	34071530	34079897	ENSG00000132139.8	GAS2L2	1	0.00940443165380598
chr17	34083268	34122711	ENSG00000129270.11	MMP28	4	0.00797980677406837
chr17	34087916	34092098	ENSG00000154768.4	C17orf50	4.5	0.0846702435230215
chr17	34136459	34191619	ENSG00000172660.7	TAF15	1	0.0014265206607577
chr17	34181955	34195895	ENSG00000172653.7	C17orf66	NA	NA
chr17	34198495	34207797	ENSG00000161570.4	CCL5	3	0.0253774068955261
chr17	34245070	34257777	ENSG00000187456.9	RDM1	1	0.00619240415891986
chr17	34261522	34270703	ENSG00000161572.6	LYZL6	1	0.00857062189820223
chr17	34303529	34308532	ENSG00000161573.6	CCL16	27	0.424654357481442
chr17	34310327	34329100	ENSG00000213494.5	CCL14	NA	NA
chr17	34310692	34328660	ENSG00000161574.11	CCL15-CCL14	NA	NA
chr17	34310692	34317306	ENSG00000266956.1	CTB-186H2.3	NA	NA
chr17	34323476	34329084	ENSG00000267596.1	CCL15	NA	NA
chr17	34340096	34345005	ENSG00000167236.2	CCL23	NA	NA
chr17	34391640	34399392	ENSG00000006074.4	CCL18	NA	NA
chr17	34415602	34417515	ENSG00000006075.11	CCL3	15	0.616990692478264
chr17	34430983	34433014	ENSG00000129277.9	CCL4	NA	NA
chr17	34493061	34503996	ENSG00000224226.4	TBC1D3B	1	0.00719587376748008
chr17	34522268	34524157	ENSG00000256515.3	CCL3L3	1	0.041655309501003
chr17	34538310	34540280	ENSG00000205020.7	CCL4L1	NA	NA
chr17	34580902	34757050	ENSG00000234972.4	TBC1D3C	1	0.00044670890187453
chr17	34581086	34808061	ENSG00000242384.3	TBC1D3H	1	0.000346676416554223
chr17	34623842	34625731	ENSG00000205021.9	CCL3L1	1	0.041655309501003
chr17	34639793	34641846	ENSG00000197262.8	CCL4L2	NA	NA
chr17	34745936	34808104	ENSG00000161583.12	TBC1D3G	1	0.0012657135447078
chr17	34842473	34855154	ENSG00000108278.7	ZNHIT3	1	0.00620510051631533
chr17	34851477	34899284	ENSG00000141140.12	MYO19	1	0.00164592799479981
chr17	34890847	34895159	ENSG00000184886.3	PIGW	1	0.01824834871229
chr17	34900737	34946278	ENSG00000005955.8	GGNBP2	1	0.00172782502903745
chr17	34948228	34957235	ENSG00000108272.9	DHRS11	1	0.0087361918116348
chr17	34958001	34965407	ENSG00000129282.8	MRM1	1	0.0106247474544146
chr17	35294084	35301917	ENSG00000132130.7	LHX1	2	0.020091122085381
chr17	35306175	35414171	ENSG00000108270.6	AATF	1	0.00072860920448345
chr17	35441923	35766909	ENSG00000132142.15	ACACA	1	0.000242123905791002
chr17	35732928	35749662	ENSG00000167230.6	C17orf78	NA	NA
chr17	35766965	35839835	ENSG00000108264.12	TADA2A	1	0.00107982543773013
chr17	35849937	35873603	ENSG00000161326.8	DUSP14	1	0.00332489139049246
chr17	35874900	35969544	ENSG00000006114.11	SYNRG	1	0.000831398500141527
chr17	35969787	36003493	ENSG00000141141.10	DDX52	1	0.00233450660557155
chr17	36046435	36105237	ENSG00000108753.8	HNF1B	1	0.00133816672302634
chr17	36283971	36294915	ENSG00000185128.11	TBC1D3F	1	0.00718995610813182
chr17	36337711	36358166	ENSG00000197681.8	TBC1D3	1	0.00384682863101416
chr17	36337717	36421858	ENSG00000174093.6	RP11-1407O15.2	1	0.000935178802811883
chr17	36452989	36479101	ENSG00000174100.5	MRPL45	1	0.00301343748649643
chr17	36481413	36499730	ENSG00000188888.7	GPR179	NA	NA
chr17	36508111	36556019	ENSG00000174111.8	SOCS7	NA	NA
chr17	36584662	36668628	ENSG00000225485.3	ARHGAP23	1	0.000937127880896966
chr17	36686251	36762183	ENSG00000017373.11	SRCIN1	1	0.00103628087825152
chr17	36827961	36831187	ENSG00000179294.5	C17orf96	1	0.0243914692025402
chr17	36861795	36886056	ENSG00000108292.12	MLLT6	1	0.00324334856961356
chr17	36884086	36884451	ENSG00000269094.1	AC006449.1	NA	NA
chr17	36886488	36891297	ENSG00000230055.2	CISD3	4	0.0654496815532499
chr17	36890150	36906070	ENSG00000056661.9	PCGF2	1	0.00494264319393183
chr17	36905613	36906969	ENSG00000227450.2	CTB-58E17.5	1	0.0580286723063382
chr17	36908989	36920484	ENSG00000108294.4	PSMB3	3	0.0205359407518211
chr17	36921942	36956379	ENSG00000141720.7	PIP4K2B	1	0.00228495164060152
chr17	36956687	36981734	ENSG00000108296.7	CWC25	1	0.0031415690361079
chr17	36991341	36997708	ENSG00000214556.4	C17orf98	NA	NA
chr17	37004118	37010096	ENSG00000125691.8	RPL23	9.5	0.125046061667824
chr17	37026112	37078023	ENSG00000002834.13	LASP1	1	0.00151580358011586
chr17	37092685	37123655	ENSG00000204952.2	FBXO47	NA	NA
chr17	37219556	37310647	ENSG00000161381.9	PLXDC1	1	0.000863827157978227
chr17	37313147	37323737	ENSG00000141748.8	ARL5C	1	0.00743030024999005
chr17	37329709	37353956	ENSG00000067191.11	CACNB1	1	0.0032452212499441
chr17	37356536	37360980	ENSG00000108298.5	RPL19	1	0.017706318552519
chr17	37366789	37382125	ENSG00000141750.6	STAC2	1	0.0051308606968828
chr17	37415384	37558776	ENSG00000108306.7	FBXL20	1	0.000548753623963643
chr17	37560538	37607539	ENSG00000125686.7	MED1	1	0.00167415330838481
chr17	37617764	37721160	ENSG00000167258.9	CDK12	1	0.000761024407592118
chr17	37759789	37766030	ENSG00000171532.4	NEUROD2	1	0.0126080563447195
chr17	37782993	37792879	ENSG00000131771.9	PPP1R1B	1	0.00795942541446436
chr17	37793318	37819737	ENSG00000131748.11	STARD3	1	0.00297842006311347
chr17	37820440	37822808	ENSG00000173991.5	TCAP	NA	NA
chr17	37824234	37826728	ENSG00000141744.3	PNMT	610.5	19.2615637629248
chr17	37827375	37853050	ENSG00000161395.8	PGAP3	1	0.0030647275422549
chr17	37844167	37886679	ENSG00000141736.9	ERBB2	2	0.00370186675044198
chr17	37884749	37887040	ENSG00000141741.7	MIEN1	NA	NA
chr17	37894180	37903544	ENSG00000141738.9	GRB7	1	0.00840312683120404
chr17	37921198	38020441	ENSG00000161405.12	IKZF3	1	0.000792870828646803
chr17	38024417	38034149	ENSG00000186075.8	ZPBP2	1	0.00808537604268338
chr17	38060848	38076107	ENSG00000073605.14	GSDMB	1	0.00515675205763121
chr17	38077294	38083854	ENSG00000172057.5	ORMDL3	1	0.0119949511657614
chr17	38097727	38101000	ENSG00000204913.5	LRRC3C	NA	NA
chr17	38119226	38134019	ENSG00000167914.6	GSDMA	1	0.005319196893625
chr17	38137050	38154213	ENSG00000108344.10	PSMD3	1	0.0045846809792807
chr17	38171614	38174066	ENSG00000108342.8	CSF3	NA	NA
chr17	38175350	38217468	ENSG00000008838.13	MED24	2	0.00373649649306209
chr17	38214543	38250120	ENSG00000126351.8	THRA	1	0.00221173453768993
chr17	38249040	38256978	ENSG00000126368.5	NR1D1	1	0.00991268325112052
chr17	38278551	38293042	ENSG00000188895.7	MSL1	1	0.00543005173192979
chr17	38296571	38328436	ENSG00000108349.10	CASC3	1	0.00246938269723504
chr17	38333263	38351908	ENSG00000108352.7	RAPGEFL1	1	0.0042202670768246
chr17	38375556	38440388	ENSG00000171475.9	WIPF2	1	0.0012137043380953
chr17	38443885	38459171	ENSG00000094804.5	CDC6	NA	NA
chr17	38465444	38513094	ENSG00000131759.13	RARA	1	0.00165135109438394
chr17	38516907	38520945	ENSG00000266208.1	CTD-2267D19.3	NA	NA
chr17	38517235	38520067	ENSG00000183153.5	GJD3	NA	NA
chr17	38544768	38574202	ENSG00000131747.10	TOP2A	1	0.00267333286836294
chr17	38599702	38613983	ENSG00000141753.5	IGFBP4	1	0.00550989984226557
chr17	38632080	38657849	ENSG00000131746.8	TNS4	NA	NA
chr17	38710021	38721724	ENSG00000126353.3	CCR7	1	0.00672365031593563
chr17	38781214	38804760	ENSG00000073584.14	SMARCE1	1	0.00334183639035907
chr17	38785049	38821393	ENSG00000264058.1	KRT222	1	0.00216505832179712
chr17	38810917	38821433	ENSG00000213424.4	KRT222	1	0.00748258650127374
chr17	38854243	38860002	ENSG00000167916.4	KRT24	NA	NA
chr17	38904273	38911584	ENSG00000204897.6	KRT25	NA	NA
chr17	38922490	38928414	ENSG00000186393.5	KRT26	NA	NA
chr17	38933060	38938786	ENSG00000171446.6	KRT27	NA	NA
